Time,Latitude,Longitude,Altitude,Temperature,Pressure,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MPU_Temperature
2569327,0,0,17.00,18.69,101120.94,0.66,9.81,-0.61,-0.03,0.04,-0.02,20.64
2569830,0,0,17.00,18.69,101120.94,0.64,9.82,-0.61,-0.03,0.04,-0.02,20.64
2570328,0,0,17.00,18.69,101120.94,0.67,9.80,-0.59,-0.03,0.04,-0.02,20.63
2570819,0,0,17.00,18.69,101120.94,0.64,9.79,-0.60,-0.03,0.04,-0.02,20.64
2571282,0,0,17.00,18.69,101120.94,0.63,9.82,-0.59,-0.03,0.04,-0.02,20.65
2571846,0,0,16.99,18.69,101121.10,0.65,9.82,-0.58,-0.03,0.04,-0.02,20.64
2572308,0,0,16.94,18.69,101121.66,0.64,9.81,-0.58,-0.03,0.04,-0.02,20.64
2572846,0,0,16.94,18.69,101121.66,0.64,9.80,-0.56,-0.03,0.04,-0.02,20.64
2573313,0,0,16.94,18.69,101121.66,0.65,9.81,-0.58,-0.03,0.04,-0.02,20.65
2573853,34°2'57.41"N,80°25'14.68"W,16.93,18.69,101121.81,0.65,9.80,-0.59,-0.03,0.04,-0.02,20.64
2574328,0,0,16.93,18.69,101121.81,0.64,9.80,-0.58,-0.03,0.04,-0.02,20.65
2574827,0,0,16.93,18.69,101121.81,0.64,9.83,-0.60,-0.03,0.04,-0.02,20.64
2575328,0,0,16.94,18.69,101121.66,0.65,9.81,-0.58,-0.03,0.04,-0.02,20.64
2575827,0,0,16.94,18.69,101121.66,0.69,9.79,-0.59,-0.03,0.04,-0.02,20.64
2576328,0,0,16.94,18.69,101121.66,0.65,9.81,-0.59,-0.03,0.04,-0.02,20.64
2576828,0,0,16.94,18.69,101121.66,0.63,9.81,-0.59,-0.03,0.04,-0.02,20.64
2577282,0,0,16.94,18.69,101121.66,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.64
2577846,0,0,16.94,18.69,101121.66,0.65,9.79,-0.60,-0.03,0.04,-0.02,20.64
2578312,0,0,16.94,18.69,101121.66,0.63,9.81,-0.57,-0.03,0.04,-0.02,20.64
2578846,0,0,16.91,18.69,101122.04,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.63
2579313,0,0,16.91,18.69,101122.04,0.66,9.82,-0.58,-0.03,0.04,-0.02,20.66
2579853,34°2'57.41"N,80°25'14.68"W,16.91,18.69,101122.04,0.63,9.81,-0.58,-0.03,0.04,-0.02,20.63
2580328,0,0,16.91,18.69,101122.04,0.67,9.82,-0.62,-0.03,0.04,-0.02,20.65
2580827,0,0,16.93,18.69,101121.88,0.63,9.80,-0.59,-0.03,0.04,-0.02,20.66
2581328,0,0,16.93,18.69,101121.88,0.66,9.81,-0.58,-0.03,0.04,-0.02,20.64
2581827,0,0,16.94,18.69,101121.70,0.67,9.83,-0.59,-0.03,0.04,-0.02,20.65
2582328,0,0,16.94,18.69,101121.70,0.66,9.80,-0.59,-0.03,0.04,-0.02,20.64
2582828,0,0,16.94,18.69,101121.70,0.64,9.81,-0.57,-0.03,0.04,-0.02,20.63
2583287,0,0,16.95,18.69,101121.55,0.68,9.81,-0.63,-0.03,0.04,-0.02,20.65
2583828,0,0,16.95,18.69,101121.55,0.66,9.82,-0.57,-0.03,0.04,-0.02,20.64
2584288,0,0,16.95,18.69,101121.55,0.65,9.80,-0.59,-0.03,0.04,-0.02,20.64
2584828,0,0,16.95,18.69,101121.55,0.64,9.82,-0.59,-0.03,0.04,-0.02,20.64
2585281,0,0,16.97,18.69,101121.38,0.65,9.81,-0.60,-0.03,0.04,-0.02,20.64
2585828,0,0,16.93,18.70,101121.77,0.66,9.80,-0.59,-0.03,0.04,-0.02,20.64
2586282,0,0,16.93,18.70,101121.77,0.66,9.80,-0.60,-0.03,0.04,-0.02,20.64
2586855,0,0,16.92,18.70,101121.93,0.67,9.82,-0.61,-0.03,0.04,-0.02,20.63
2587281,0,0,16.92,18.70,101121.93,0.66,9.82,-0.58,-0.03,0.04,-0.02,20.65
2587787,0,0,16.92,18.70,101121.93,0.65,9.80,-0.58,-0.03,0.04,-0.02,20.65
2588282,34°2'57.39"N,80°25'14.68"W,16.92,18.70,101121.93,0.62,9.80,-0.59,-0.03,0.04,-0.02,20.64
2588830,0,0,16.91,18.70,101122.09,0.65,9.82,-0.58,-0.03,0.04,-0.02,20.65
2589347,0,0,16.89,18.70,101122.26,0.65,9.81,-0.58,-0.03,0.04,-0.02,20.66
2589812,0,0,16.91,18.70,101122.09,0.64,9.80,-0.61,-0.03,0.04,-0.02,20.64
2590347,0,0,16.91,18.70,101122.09,0.66,9.81,-0.58,-0.03,0.04,-0.02,20.64
2590813,0,0,16.89,18.70,101122.26,0.63,9.81,-0.57,-0.03,0.04,-0.02,20.65
2591298,0,0,16.88,18.70,101122.42,0.66,9.82,-0.58,-0.03,0.04,-0.02,20.64
2591835,0,0,16.88,18.70,101122.42,0.64,9.81,-0.59,-0.03,0.04,-0.02,20.63
2592331,0,0,16.88,18.70,101122.42,0.65,9.81,-0.60,-0.03,0.04,-0.02,20.65
2592828,0,0,16.88,18.70,101122.42,0.66,9.80,-0.59,-0.03,0.04,-0.02,20.64
2593331,0,0,16.88,18.70,101122.42,0.64,9.80,-0.59,-0.03,0.04,-0.02,20.66
2593828,0,0,16.88,18.70,101122.42,0.66,9.81,-0.58,-0.03,0.04,-0.02,20.64
2594331,0,0,16.86,18.70,101122.64,0.66,9.79,-0.60,-0.03,0.04,-0.02,20.65
2594828,0,0,16.86,18.70,101122.64,0.67,9.80,-0.61,-0.03,0.04,-0.02,20.64
2595331,0,0,16.86,18.70,101122.64,0.68,9.81,-0.57,-0.03,0.04,-0.02,20.65
2595828,0,0,16.86,18.70,101122.64,0.66,9.81,-0.58,-0.03,0.04,-0.02,20.64
2596331,0,0,16.86,18.70,101122.64,0.65,9.83,-0.60,-0.03,0.04,-0.02,20.64
2596828,0,0,16.87,18.70,101122.48,0.66,9.80,-0.65,-0.03,0.04,-0.02,20.63
2597331,0,0,16.87,18.70,101122.48,0.64,9.79,-0.60,-0.03,0.04,-0.02,20.65
2597828,0,0,16.87,18.70,101122.48,0.65,9.81,-0.59,-0.03,0.04,-0.02,20.65
2598331,0,0,16.86,18.70,101122.64,0.63,9.80,-0.59,-0.03,0.04,-0.02,20.64
2598828,0,0,16.86,18.70,101122.64,0.65,9.82,-0.60,-0.03,0.04,-0.02,20.66
2599331,0,0,16.87,18.70,101122.48,0.63,9.80,-0.63,-0.03,0.04,-0.02,20.65
2599828,0,0,16.87,18.70,101122.48,0.62,9.79,-0.57,-0.03,0.04,-0.02,20.65
2600331,0,0,16.87,18.70,101122.48,0.65,9.82,-0.58,-0.03,0.04,-0.02,20.64
2600828,0,0,16.87,18.70,101122.48,0.65,9.80,-0.57,-0.03,0.04,-0.02,20.66
2601331,0,0,16.84,18.70,101122.86,0.65,9.82,-0.61,-0.03,0.04,-0.02,20.65
2601828,0,0,16.83,18.70,101123.03,0.66,9.81,-0.60,-0.03,0.04,-0.02,20.63
2602331,0,0,16.83,18.70,101123.03,0.66,9.79,-0.58,-0.03,0.04,-0.02,20.66
2602828,0,0,16.83,18.70,101123.03,0.64,9.80,-0.62,-0.03,0.04,-0.02,20.63
2603331,0,0,16.83,18.70,101123.03,0.64,9.81,-0.60,-0.03,0.04,-0.02,20.64
2603828,0,0,16.82,18.70,101123.19,0.63,9.80,-0.61,-0.03,0.04,-0.02,20.66
2604331,0,0,16.82,18.70,101123.19,0.68,9.80,-0.60,-0.03,0.04,-0.02,20.64
2604828,0,0,16.82,18.70,101123.19,0.64,9.82,-0.61,-0.03,0.04,-0.02,20.66
2605331,0,0,16.82,18.70,101123.19,0.63,9.82,-0.61,-0.03,0.04,-0.02,20.65
2605828,0,0,16.82,18.70,101123.19,0.63,9.80,-0.60,-0.03,0.04,-0.02,20.65
2606331,0,0,16.82,18.70,101123.19,0.63,9.80,-0.58,-0.03,0.04,-0.02,20.67
2606828,0,0,16.82,18.70,101123.19,0.66,9.83,-0.59,-0.03,0.04,-0.02,20.67
2607331,0,0,16.78,18.70,101123.58,0.65,9.80,-0.59,-0.03,0.04,-0.02,20.66
2607828,0,0,16.78,18.70,101123.58,0.64,9.79,-0.62,-0.03,0.04,-0.02,20.66
2608331,0,0,16.78,18.70,101123.58,0.67,9.82,-0.58,-0.03,0.04,-0.02,20.66
2608828,0,0,16.78,18.70,101123.58,0.66,9.82,-0.59,-0.03,0.04,-0.02,20.67
2609331,0,0,16.78,18.70,101123.58,0.65,9.81,-0.58,-0.03,0.04,-0.02,20.67
2609828,0,0,16.78,18.70,101123.58,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.65
2610331,0,0,16.78,18.70,101123.58,0.65,9.80,-0.59,-0.03,0.04,-0.02,20.64
2610828,0,0,16.78,18.70,101123.58,0.62,9.80,-0.61,-0.03,0.04,-0.02,20.65
2611331,0,0,16.78,18.70,101123.58,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.64
2611828,0,0,16.78,18.70,101123.58,0.63,9.80,-0.61,-0.03,0.04,-0.02,20.65
2612331,0,0,16.75,18.71,101123.96,0.65,9.81,-0.58,-0.03,0.04,-0.02,20.64
2612828,0,0,16.75,18.71,101123.96,0.68,9.81,-0.60,-0.03,0.04,-0.02,20.64
2613331,0,0,16.74,18.71,101124.12,0.63,9.82,-0.59,-0.03,0.04,-0.02,20.66
2613828,0,0,16.74,18.71,101124.12,0.67,9.82,-0.58,-0.03,0.04,-0.02,20.66
2614331,0,0,16.72,18.71,101124.30,0.64,9.81,-0.62,-0.03,0.04,-0.02,20.66
2614828,0,0,16.74,18.71,101124.12,0.65,9.81,-0.60,-0.03,0.04,-0.02,20.66
2615331,0,0,16.72,18.71,101124.30,0.66,9.81,-0.60,-0.03,0.04,-0.02,20.65
2615828,0,0,16.72,18.71,101124.30,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.66
2616331,0,0,16.72,18.71,101124.30,0.64,9.80,-0.57,-0.03,0.04,-0.02,20.65
2616828,0,0,16.72,18.71,101124.30,0.65,9.81,-0.61,-0.03,0.04,-0.02,20.66
2617331,0,0,16.69,18.71,101124.67,0.65,9.83,-0.59,-0.03,0.04,-0.02,20.65
2617828,0,0,16.74,18.71,101124.12,0.64,9.81,-0.60,-0.03,0.04,-0.02,20.66
2618331,0,0,16.69,18.71,101124.67,0.63,9.82,-0.57,-0.03,0.04,-0.02,20.66
2618828,0,0,16.72,18.71,101124.34,0.62,9.79,-0.61,-0.03,0.04,-0.02,20.66
2619331,0,0,16.73,18.71,101124.19,0.65,9.80,-0.60,-0.03,0.04,-0.02,20.66
2619828,0,0,16.73,18.71,101124.19,0.66,9.82,-0.64,-0.03,0.04,-0.02,20.64
2620331,0,0,16.75,18.71,101124.02,0.64,9.82,-0.58,-0.03,0.04,-0.02,20.65
2620828,0,0,16.76,18.71,101123.85,0.64,9.80,-0.61,-0.03,0.04,-0.02,20.66
2621331,0,0,16.75,18.71,101124.02,0.64,9.80,-0.62,-0.03,0.04,-0.02,20.65
2621828,0,0,16.76,18.71,101123.85,0.63,9.81,-0.60,-0.03,0.04,-0.02,20.65
2622331,0,0,16.76,18.71,101123.85,0.67,9.80,-0.62,-0.03,0.04,-0.02,20.65
2622828,0,0,16.73,18.71,101124.23,0.67,9.80,-0.60,-0.03,0.04,-0.02,20.64
2623331,0,0,16.73,18.71,101124.23,0.61,9.81,-0.60,-0.03,0.04,-0.02,20.66
2623828,0,0,16.73,18.71,101124.23,0.66,9.82,-0.60,-0.03,0.04,-0.02,20.66
2624331,0,0,16.73,18.71,101124.23,0.62,9.79,-0.60,-0.03,0.04,-0.02,20.65
2624828,0,0,16.74,18.71,101124.08,0.63,9.81,-0.60,-0.03,0.04,-0.02,20.66
2625331,0,0,16.74,18.71,101124.08,0.64,9.82,-0.60,-0.03,0.04,-0.02,20.66
2625828,0,0,16.76,18.71,101123.91,0.64,9.81,-0.60,-0.03,0.04,-0.02,20.64
2626331,0,0,16.76,18.71,101123.91,0.64,9.79,-0.62,-0.03,0.04,-0.02,20.64
2626828,0,0,16.76,18.71,101123.91,0.65,9.81,-0.60,-0.04,0.04,-0.02,20.66
2627331,0,0,16.74,18.71,101124.12,0.65,9.81,-0.57,-0.03,0.04,-0.02,20.67
2627828,0,0,16.72,18.71,101124.30,0.66,9.81,-0.57,-0.03,0.04,-0.02,20.67
2628331,0,0,16.74,18.71,101124.12,0.65,9.80,-0.59,-0.03,0.04,-0.02,20.67
2628828,0,0,16.72,18.71,101124.30,0.63,9.82,-0.62,-0.03,0.04,-0.02,20.67
2629331,0,0,16.75,18.71,101123.97,0.63,9.81,-0.59,-0.03,0.04,-0.02,20.67
2629828,0,0,16.74,18.71,101124.12,0.66,9.80,-0.61,-0.03,0.04,-0.02,20.68
2630331,0,0,16.74,18.71,101124.12,0.67,9.79,-0.59,-0.03,0.04,-0.02,20.67
2630828,0,0,16.74,18.71,101124.12,0.65,9.80,-0.59,-0.03,0.04,-0.02,20.66
2631331,0,0,16.72,18.72,101124.34,0.67,9.82,-0.59,-0.03,0.04,-0.02,20.67
2631828,0,0,16.73,18.72,101124.19,0.65,9.82,-0.60,-0.03,0.04,-0.02,20.67
2632331,0,0,16.72,18.72,101124.34,0.64,9.81,-0.60,-0.03,0.04,-0.02,20.67
2632828,0,0,16.72,18.72,101124.34,0.64,9.82,-0.62,-0.03,0.04,-0.02,20.66
2633331,0,0,16.70,18.72,101124.52,0.65,9.81,-0.61,-0.03,0.04,-0.02,20.67
2633828,0,0,16.70,18.72,101124.52,0.53,9.81,-0.46,-0.04,0.04,-0.02,20.68
2634331,0,0,16.72,18.72,101124.34,1.61,9.92,-0.51,-0.06,0.04,0.09,20.67
2634828,0,0,16.72,18.72,101124.34,0.57,9.80,-0.33,-0.06,0.03,0.02,20.65
2635331,0,0,16.72,18.72,101124.34,0.85,9.68,-0.76,-0.13,-0.38,-0.03,20.66
2635828,0,0,16.72,18.72,101124.34,0.92,9.78,-0.58,-0.02,0.01,-0.00,20.62
2636331,0,0,16.72,18.72,101124.34,0.97,9.93,-0.74,-0.02,0.37,0.03,20.66
2636828,0,0,16.79,18.72,101123.53,1.99,10.43,-1.14,-0.01,0.17,-0.02,20.67
2637331,0,0,16.79,18.72,101123.53,0.73,9.80,-0.97,-0.08,0.04,-0.10,20.66
2637828,0,0,16.77,18.72,101123.69,0.90,9.78,-0.47,-0.03,0.04,-0.02,20.65
2638331,0,0,16.77,18.72,101123.69,0.67,9.80,-0.49,-0.03,0.04,-0.02,20.68
2638828,0,0,16.76,18.72,101123.86,0.70,9.79,-0.52,-0.03,0.04,-0.02,20.67
2639331,0,0,16.73,18.72,101124.19,1.75,9.68,-0.31,-0.04,0.04,-0.04,20.68
2639828,0,0,16.75,18.72,101124.02,0.77,9.79,-0.49,-0.03,0.04,-0.01,20.65
2640331,0,0,16.72,18.72,101124.34,0.57,9.79,-0.44,-0.03,0.04,-0.03,20.68
2640828,0,0,16.72,18.72,101124.34,1.07,9.76,-0.23,-0.05,0.04,-0.01,20.67
2641331,0,0,16.73,18.72,101124.19,0.54,9.79,-0.34,-0.02,0.04,-0.03,20.67
2641828,0,0,16.72,18.72,101124.34,0.81,9.77,-0.55,-0.01,0.04,-0.02,20.65
2642331,0,0,16.70,18.72,101124.52,0.80,9.79,-0.51,-0.07,0.04,-0.03,20.66
2642828,0,0,16.69,18.72,101124.68,0.83,9.75,-0.45,-0.01,0.04,-0.03,20.69
2643331,0,0,16.68,18.72,101124.84,0.76,9.78,-0.81,-0.02,0.04,-0.01,20.67
2643828,0,0,16.68,18.72,101124.84,0.56,9.83,-0.62,-0.05,0.04,-0.03,20.67
2644331,0,0,16.68,18.72,101124.84,0.56,9.82,-0.58,-0.02,0.04,-0.02,20.68
2644828,0,0,16.63,18.72,101125.36,0.76,9.81,-0.62,-0.05,0.04,-0.07,20.66
2645331,0,0,16.63,18.72,101125.36,0.75,9.79,-0.62,-0.03,0.04,-0.01,20.67
2645824,0,0,16.62,18.72,101125.53,0.97,9.78,-0.43,-0.06,0.04,-0.01,20.67
2646331,0,0,16.62,18.72,101125.53,0.51,9.91,-0.07,-0.06,0.04,-0.00,20.67
2646826,0,0,16.61,18.72,101125.69,0.34,9.88,-0.33,-0.06,0.04,-0.03,20.67
2647331,0,0,16.61,18.72,101125.69,0.40,9.84,-0.29,-0.03,0.04,-0.01,20.67
2647826,0,0,16.61,18.72,101125.69,1.03,9.84,-0.61,-0.04,0.03,-0.00,20.68
2648331,0,0,16.59,18.72,101125.86,0.66,9.82,-0.65,-0.04,0.04,-0.03,20.67
2648826,0,0,16.55,18.72,101126.41,0.46,9.79,0.64,-0.10,0.03,-0.03,20.67
2649331,0,0,16.55,18.72,101126.41,0.22,9.82,0.41,-0.01,0.04,0.02,20.67
2649828,0,0,16.53,18.72,101126.57,0.56,9.79,-0.08,0.00,0.04,-0.01,20.67
2650331,0,0,16.53,18.72,101126.57,0.40,9.84,-0.25,-0.08,0.03,-0.02,20.67
2650828,0,0,16.49,18.72,101127.12,0.78,9.75,-0.14,-0.04,0.03,0.01,20.66
2651331,0,0,16.49,18.72,101127.12,0.57,9.82,0.20,-0.01,0.04,-0.03,20.67
2651828,0,0,16.47,18.72,101127.29,0.74,9.82,-0.33,-0.05,0.03,-0.01,20.67
2652331,0,0,16.47,18.72,101127.29,0.43,9.80,0.25,-0.05,0.03,0.00,20.68
2652828,0,0,16.47,18.72,101127.29,0.99,9.75,-0.27,-0.03,0.03,-0.00,20.67
2653331,0,0,16.47,18.72,101127.29,0.65,9.60,0.33,-0.03,0.04,-0.00,20.68
2653828,0,0,16.49,18.72,101127.12,0.97,9.79,-0.35,-0.05,0.04,-0.03,20.69
2654331,0,0,16.50,18.72,101126.95,0.45,9.83,-0.17,-0.03,0.04,-0.02,20.67
2654828,0,0,16.50,18.72,101126.95,0.13,9.85,0.45,-0.03,0.04,-0.00,20.68
2655331,0,0,16.52,18.72,101126.80,0.23,9.71,0.62,-0.04,0.04,-0.02,20.67
2655828,0,0,16.52,18.72,101126.80,0.45,9.91,-0.29,-0.04,0.04,-0.01,20.67
2656331,0,0,16.48,18.73,101127.18,0.60,9.80,0.06,-0.02,0.04,-0.02,20.67
2656828,0,0,16.48,18.73,101127.18,0.45,9.86,-0.11,-0.04,0.03,-0.03,20.66
2657331,0,0,16.48,18.73,101127.18,0.44,9.81,0.02,-0.03,0.04,-0.01,20.67
2657828,0,0,16.48,18.73,101127.18,0.57,9.77,0.17,-0.06,0.04,-0.02,20.64
2658331,0,0,16.48,18.73,101127.18,0.24,9.82,0.08,-0.05,0.05,-0.02,20.67
2658826,0,0,16.48,18.73,101127.18,0.70,9.78,0.23,-0.03,0.03,-0.02,20.66
2659331,0,0,16.50,18.73,101127.02,0.35,9.80,0.10,-0.08,0.05,-0.00,20.65
2659826,0,0,16.50,18.73,101127.02,0.60,9.73,0.64,0.01,0.04,-0.02,20.68
2660331,0,0,16.46,18.73,101127.39,0.39,9.84,0.14,0.00,0.04,0.00,20.66
2660828,0,0,16.45,18.73,101127.56,0.90,9.78,-0.05,0.01,0.06,0.05,20.66
2661331,0,0,16.46,18.73,101127.39,0.01,9.88,0.38,0.02,0.10,-0.03,20.67
2661828,0,0,16.46,18.73,101127.39,0.45,9.82,-0.06,-0.05,0.05,-0.04,20.66
2662331,0,0,16.48,18.73,101127.23,0.25,9.84,0.03,-0.16,0.03,-0.05,20.68
2662828,0,0,16.48,18.73,101127.23,0.63,9.70,0.02,-0.01,0.04,-0.01,20.67
2663331,0,0,16.48,18.73,101127.23,0.40,9.79,0.29,0.01,0.04,-0.01,20.67
2663828,0,0,16.48,18.73,101127.23,0.67,9.81,-0.49,-0.01,0.04,-0.01,20.68
2664331,0,0,16.48,18.73,101127.23,0.69,9.81,-0.48,-0.04,0.04,-0.04,20.66
2664828,0,0,16.46,18.73,101127.39,0.27,9.87,-0.91,-0.00,0.04,-0.01,20.65
2665331,0,0,16.46,18.73,101127.39,0.55,9.85,-1.49,-0.05,0.04,0.02,20.67
2665828,0,0,16.46,18.73,101127.39,1.03,9.17,-0.11,-0.03,-0.02,-0.05,20.65
2666331,0,0,16.43,18.73,101127.78,0.79,9.81,-0.28,-0.01,0.04,-0.05,20.69
2666828,0,0,16.43,18.73,101127.78,-0.11,10.00,-3.05,-0.02,0.01,-0.05,20.67
2667331,0,0,16.43,18.73,101127.78,0.44,8.96,1.08,0.04,0.19,-0.03,20.67
2667828,0,0,16.43,18.73,101127.78,0.49,9.21,-0.49,0.00,0.76,-0.07,20.69
2668331,0,0,16.43,18.73,101127.78,0.10,9.96,-0.64,-0.08,0.03,-0.06,20.67
2668828,0,0,16.43,18.73,101127.78,-0.22,9.84,-1.23,-0.03,0.04,-0.01,20.69
2669331,0,0,16.45,18.73,101127.62,1.38,9.80,-0.09,-0.07,0.03,-0.01,20.67
2669828,0,0,16.45,18.73,101127.62,0.45,9.82,-0.53,-0.04,0.04,-0.01,20.67
2670331,0,0,16.45,18.73,101127.62,0.54,9.78,-0.45,-0.05,0.03,-0.02,20.67
2670828,0,0,16.45,18.73,101127.62,0.95,9.75,-0.24,-0.04,0.04,-0.01,20.66
2671331,0,0,16.46,18.73,101127.45,0.63,9.79,-0.32,-0.02,0.04,-0.03,20.68
2671828,0,0,16.47,18.73,101127.29,0.96,9.82,-0.86,-0.03,0.03,-0.01,20.68
2672331,0,0,16.47,18.73,101127.29,1.35,9.70,-0.79,-0.03,0.04,0.02,20.66
2672828,0,0,16.46,18.73,101127.45,0.34,9.82,-0.06,0.00,0.03,-0.00,20.66
2673331,0,0,16.46,18.73,101127.45,0.23,9.83,-0.97,-0.04,0.03,0.00,20.68
2673828,0,0,16.46,18.73,101127.45,-0.54,9.77,-0.12,-0.03,0.06,-0.03,20.67
2674331,0,0,16.45,18.73,101127.62,0.43,9.84,-0.53,-0.05,0.04,-0.00,20.67
2674828,0,0,16.43,18.73,101127.84,0.97,9.87,-0.62,-0.07,0.03,0.04,20.66
2675331,0,0,16.43,18.73,101127.84,2.91,9.47,2.33,-0.10,0.04,-0.02,20.69
2675828,0,0,16.43,18.73,101127.84,0.77,9.77,0.24,-0.00,0.04,-0.02,20.67
2676331,0,0,16.43,18.73,101127.84,0.49,9.84,-0.64,-0.02,0.03,-0.02,20.66
2676828,0,0,16.43,18.73,101127.84,0.74,9.80,-0.72,-0.04,0.04,-0.01,20.67
2677331,0,0,16.40,18.74,101128.22,0.30,9.82,-0.88,0.05,0.05,-0.04,20.68
2677828,0,0,16.38,18.74,101128.39,0.72,9.81,-0.79,-0.09,0.04,0.02,20.67
2678331,0,0,16.40,18.74,101128.22,0.11,9.82,-0.99,0.02,0.04,-0.04,20.68
2678828,0,0,16.36,18.74,101128.61,0.70,9.98,0.92,-0.08,0.03,0.02,20.66
2679331,0,0,16.36,18.74,101128.61,3.17,8.89,-2.96,-0.03,-2.55,0.81,20.65
2679828,0,0,16.38,18.74,101128.45,5.10,9.76,-1.64,0.05,-0.73,0.07,20.68
2680331,0,0,16.38,18.74,101128.45,0.96,9.29,-3.75,-0.13,-0.18,-0.26,20.65
2680828,0,0,16.36,18.74,101128.67,0.69,9.61,-2.76,-0.10,-0.06,0.01,20.66
2681331,0,0,16.37,18.74,101128.50,0.86,9.56,-2.51,-0.03,0.10,-0.08,20.67
2681829,0,0,16.35,18.74,101128.72,0.15,9.46,-3.80,0.01,0.07,-0.09,20.67
2682293,0,0,16.35,18.74,101128.72,0.16,9.61,-2.15,-0.10,0.02,0.00,20.68
2682805,0,0,16.35,18.74,101128.72,0.47,9.45,-1.87,-0.07,-0.03,-0.02,20.68
2683281,0,0,16.34,18.75,101128.94,-0.36,9.61,-2.93,-0.01,0.12,-0.06,20.68
2683780,0,0,16.34,18.75,101128.94,0.43,9.62,-2.50,-0.12,-0.21,0.04,20.67
2684335,0,0,16.32,18.75,101129.16,0.01,9.75,-1.61,-0.00,0.25,-0.13,20.68
2684830,0,0,16.32,18.75,101129.16,0.42,9.90,-1.59,-0.00,0.05,0.01,20.68
2685317,0,0,16.33,18.75,101129.00,0.21,9.75,-1.41,-0.02,0.04,-0.04,20.68
2685810,0,0,16.33,18.75,101129.00,0.08,9.84,-1.40,-0.04,0.08,-0.04,20.69
2686346,0,0,16.31,18.75,101129.22,-0.42,9.70,-1.41,-0.04,0.05,-0.01,20.68
2686811,0,0,16.33,18.75,101129.05,0.16,9.70,-1.79,-0.11,0.04,0.05,20.68
2687328,0,0,16.31,18.75,101129.27,-0.23,9.73,-2.05,-0.04,0.04,-0.01,20.67
2687830,0,0,16.32,18.75,101129.11,0.34,9.77,-1.24,-0.05,0.04,-0.01,20.65
2688328,0,0,16.30,18.76,101129.33,0.15,9.80,-0.68,-0.06,0.04,0.02,20.68
2688831,0,0,16.32,18.76,101129.16,0.09,9.96,-1.60,-0.03,0.04,-0.02,20.66
2689346,0,0,16.30,18.76,101129.38,0.42,9.78,-1.10,-0.04,0.04,-0.02,20.69
2689812,0,0,16.30,18.76,101129.38,0.81,9.65,-1.47,-0.05,0.03,-0.00,20.68
2690328,0,0,16.31,18.76,101129.22,0.62,9.98,-0.50,-0.08,0.03,0.02,20.68
2690831,0,0,16.29,18.76,101129.44,0.68,9.74,-0.80,-0.03,0.04,-0.02,20.66
2691346,0,0,16.28,18.76,101129.66,0.45,9.77,-1.05,-0.01,0.04,-0.04,20.69
2691812,0,0,16.32,18.76,101129.16,0.73,9.83,-0.71,-0.04,0.05,-0.01,20.71
2692328,0,0,16.32,18.76,101129.16,0.64,9.80,-0.61,-0.04,0.04,-0.01,20.67
2692831,0,0,16.31,18.77,101129.22,0.44,9.75,-1.20,-0.04,0.04,0.01,20.68
2693346,0,0,16.31,18.77,101129.22,0.53,9.78,-1.01,-0.04,-0.02,0.02,20.68
2693812,0,0,16.31,18.77,101129.22,0.45,9.82,-0.90,-0.02,0.03,-0.04,20.68
2694328,0,0,16.30,18.77,101129.41,0.61,9.78,-0.69,-0.03,0.03,-0.03,20.68
2694831,0,0,16.31,18.77,101129.25,0.23,9.69,-1.76,-0.05,0.03,-0.00,20.68
2695346,0,0,16.29,18.77,101129.47,0.20,9.84,-0.79,-0.00,0.03,-0.03,20.66
2695812,0,0,16.29,18.77,101129.47,0.63,9.79,-0.90,-0.04,0.04,0.01,20.68
2696328,0,0,16.26,18.77,101129.86,-0.56,9.69,-2.14,0.05,0.03,-0.08,20.68
2696831,0,0,16.26,18.77,101129.86,0.26,9.81,-1.21,-0.03,0.04,-0.03,20.68
2697346,0,0,16.26,18.77,101129.86,0.25,9.84,-1.05,-0.04,0.03,-0.01,20.70
2697812,0,0,16.23,18.78,101130.23,0.38,9.81,-0.86,-0.02,0.04,-0.03,20.68
2698326,0,0,16.23,18.78,101130.23,0.25,9.78,-1.09,-0.04,0.03,-0.03,20.69
2698831,0,0,16.24,18.78,101130.08,-0.61,9.64,-0.76,-0.04,0.05,-0.04,20.66
2699346,0,0,16.21,18.78,101130.46,0.70,9.76,-1.10,-0.05,0.04,0.00,20.69
2699810,0,0,16.21,18.78,101130.46,0.40,9.82,-0.03,-0.05,0.04,-0.01,20.69
2700326,0,0,16.21,18.78,101130.46,0.53,9.82,-0.51,-0.04,0.05,-0.02,20.67
2700831,0,0,16.22,18.78,101130.30,0.10,9.94,-0.46,-0.01,0.03,0.02,20.67
2701379,0,0,16.20,18.78,101130.52,0.93,9.78,-0.61,-0.05,0.04,-0.03,20.68
2701829,0,0,16.22,18.78,101130.35,0.64,9.82,-0.68,-0.03,0.04,-0.02,20.66
2702328,0,0,16.23,18.78,101130.19,0.60,9.82,-0.71,-0.03,0.04,-0.03,20.66
